date,currency_code,Country,local_price,dollar_ex,dollar_price,Year,Code,gdp_growth,GDP_Per_Capita,GDP,country_code,region,sub_region,GDP_log10
7/1/2013,CNY,China,16,6,2.67,2013,CHN,6.90531667,6484.435948,8.89159E+12,156,Asia,Eastern Asia,
7/1/2013,COP,Colombia,8600,1921,4.48,2013,COL,2.955945907,7572.365505,3.59844E+11,170,Americas,Latin America and the Caribbean,
7/1/2013,CRC,Costa Rica,2150,498,4.32,2013,CRI,3.631731441,9219.390235,44693796858,188,Americas,Latin America and the Caribbean,
7/1/2013,CZK,Czech Republic,70.45,20,3.52,2013,CZE,5.309238519,21381.70308,2.25493E+11,203,Europe,Eastern Europe,11.35313249
7/1/2013,DKK,Denmark,28.5,5,5.7,2013,DNK,2.342590432,60402.12925,3.43294E+11,208,Europe,Northern Europe,11.53566681
7/1/2013,EUR,Estonia,2.75,1,2.75,2013,EST,1.90028659,17773.00552,23378735867,233,Europe,Northern Europe,10.36882102
7/1/2013,EUR,Finland,4.1,1,4.1,2013,FIN,0.50066201,45316.35427,2.48312E+11,246,Europe,Northern Europe,11.39499835
7/1/2013,EUR,France,3.9,1,3.9,2013,FRA,1.112912342,41765.24403,2.78129E+12,250,Europe,Western Europe,12.44424599
7/1/2013,EUR,Germany,3.64,1,3.64,2013,DEU,1.738967619,45521.31928,3.71848E+12,276,Europe,Western Europe,12.57036572
7/1/2013,EUR,Greece,2.6,1,2.6,2013,GRC,-0.437833918,22615.39459,2.44719E+11,300,Europe,Southern Europe,11.38866687
7/1/2013,HUF,Hungary,860,228,3.77,2013,HUN,3.536425476,14653.62011,1.44236E+11,348,Europe,Eastern Europe,11.15907365
7/1/2013,INR,India,90,59,1.53,2013,IND,7.996253786,1751.664378,2.29495E+12,356,Asia,Southern Asia,
7/1/2013,IDR,Indonesia,27939,9965,2.8,2013,IDN,4.8763223,3824.274885,9.88129E+11,360,Asia,South-eastern Asia,
7/1/2013,EUR,Ireland,3.46,1,3.46,2013,IRL,25.16253309,65432.73446,3.07662E+11,372,Europe,Northern Europe,11.48807372
7/1/2013,ILS,Israel,17.5,3,5.83,2013,ISR,2.567352135,33179.94346,2.78051E+11,376,Asia,Western Asia,
7/1/2013,EUR,Italy,3.75,1,3.75,2013,ITA,0.923992488,33959.29372,2.06237E+12,380,Europe,Southern Europe,12.31436609
7/1/2013,JPY,Japan,320,100,3.2,2013,JPN,1.222921041,47102.58088,5.98867E+12,392,Asia,Eastern Asia,
7/1/2013,MYR,Malaysia,7.3,3,2.43,2013,MYS,5.091515721,10912.15135,3.30321E+11,458,Asia,South-eastern Asia,
7/1/2013,MXN,Mexico,37,12,3.08,2013,MEX,3.287991599,10037.20149,1.22312E+12,484,Americas,Latin America and the Caribbean,
7/1/2013,EUR,Netherlands,3.45,1,3.45,2013,NLD,1.959169699,51871.5765,8.78701E+11,528,Europe,Western Europe,11.94384088
7/1/2013,NZD,New Zealand,5.5,1,5.5,2013,NZL,3.584704557,36770.45594,1.68986E+11,554,Oceania,Australia and New Zealand,
7/1/2013,NOK,Norway,46,6,7.67,2013,NOR,1.970052934,90132.34952,4.67661E+11,578,Europe,Northern Europe,11.66993147
7/1/2013,PKR,Pakistan,300,100,3,2013,PAK,4.731147475,1082.766564,2.15933E+11,586,Asia,Southern Asia,
7/1/2013,PEN,Peru,10,2,5,2013,PER,3.255889597,6114.429963,1.86311E+11,604,Americas,Latin America and the Caribbean,
7/1/2013,PHP,Philippines,115.21,43,2.68,2013,PHL,6.066548905,2605.493599,2.66055E+11,608,Asia,South-eastern Asia,
7/1/2013,PLN,Poland,9.2,3,3.07,2013,POL,3.838945167,14646.31334,5.56361E+11,616,Europe,Eastern Europe,11.7453566
7/1/2013,EUR,Portugal,2.95,1,2.95,2013,PRT,1.822065644,22016.83666,2.28052E+11,620,Europe,Southern Europe,11.35803401
7/1/2013,SAR,Saudi Arabia,10,3,3.33,2013,SAU,4.10640887,21399.10401,6.7873E+11,682,Asia,Western Asia,
7/1/2013,SGD,Singapore,4.7,1,4.7,2013,SGP,2.892499228,53883.81824,2.98247E+11,702,Asia,South-eastern Asia,
7/1/2013,ZAR,South Africa,22.5,10,2.25,2013,ZAF,1.193732801,7556.765911,4.18542E+11,710,Africa,Sub-Saharan Africa,
7/1/2013,EUR,Spain,3.5,1,3.5,2013,ESP,3.644680152,30595.15683,1.42099E+12,724,Europe,Southern Europe,12.15259008
7/1/2013,LKR,Sri Lanka,370,130,2.85,2013,LKA,5.007683305,3647.393421,76485840044,144,Asia,Southern Asia,
7/1/2013,SEK,Sweden,41.61,6,6.94,2013,SWE,4.45656911,55418.98428,5.43061E+11,752,Europe,Northern Europe,11.73484856
7/1/2013,CHF,Switzerland,6.5,1,6.5,2013,CHE,1.333369086,76553.28214,6.34045E+11,756,Europe,Western Europe,11.80211981
7/1/2013,THB,Thailand,89,31,2.87,2013,THA,3.133896962,5741.339664,3.94513E+11,764,Asia,South-eastern Asia,
7/1/2013,TRY,Turkey,8.5,1,8.5,2013,TUR,6.085886616,13853.09713,1.08788E+12,792,Asia,Western Asia,
7/1/2013,UAH,Ukraine,19,8,2.38,2013,UKR,-9.772973947,2828.88539,1.21203E+11,804,Europe,Eastern Europe,11.08351449
1/1/2010,USD,United States,3.43,1,3.43,2010,USA,2.249545852,49596.42192,1.5567E+13,840,Americas,Northern America,
7/1/2013,UYU,Uruguay,105,21,5,2013,URY,0.370741267,13938.79007,47559277163,858,Americas,Latin America and the Caribbean,
1/1/2014,ARS,Argentina,21,6,3.5,2014,ARG,-2.080327844,10239.48135,4.46343E+11,32,Americas,Latin America and the Caribbean,
1/1/2014,AUD,Australia,5.05,1,5.05,2014,AUS,2.846754951,55875.09642,1.35167E+12,36,Oceania,Australia and New Zealand,
1/1/2014,EUR,Austria,3.39,1,3.39,2014,AUT,2.039574983,48300.9486,4.21989E+11,40,Europe,Western Europe,11.62530149
1/1/2014,EUR,Belgium,3.95,1,3.95,2014,BEL,1.452552224,45598.7351,5.16699E+11,56,Europe,Western Europe,11.71323721
1/1/2014,BRL,Brazil,12.4,2,6.2,2014,BRA,-3.305454313,10962.62549,2.26009E+12,76,Americas,Latin America and the Caribbean,
7/1/2010,USD,United States,3.53,1,3.53,2010,USA,2.249545852,49596.42192,1.5567E+13,840,Americas,Northern America,
1/1/2014,CLP,Chile,2000,541,3.7,2014,CHL,1.670540173,14771.25765,2.68971E+11,152,Americas,Latin America and the Caribbean,
1/1/2014,CNY,China,16.6,6,2.77,2014,CHN,6.736675253,6883.895425,9.49059E+12,156,Asia,Eastern Asia,
1/1/2014,COP,Colombia,8600,1982,4.34,2014,COL,2.087382502,7626.002946,3.67355E+11,170,Americas,Latin America and the Caribbean,
1/1/2014,CRC,Costa Rica,2150,501,4.29,2014,CRI,4.245989878,9509.73874,46591490949,188,Americas,Latin America and the Caribbean,
1/1/2014,CZK,Czech Republic,70.45,20,3.52,2014,CZE,2.450542387,21863.64166,2.31018E+11,203,Europe,Eastern Europe,11.36364675
1/1/2014,DKK,Denmark,28.5,5,5.7,2014,DNK,2.399672093,61370.77562,3.51532E+11,208,Europe,Northern Europe,11.54596538
1/1/2014,EUR,Estonia,2.8,1,2.8,2014,EST,3.489097111,18387.76907,24194442664,233,Europe,Northern Europe,10.38371562
1/1/2014,EUR,Finland,4.1,1,4.1,2014,FIN,2.77192552,46438.82274,2.55195E+11,246,Europe,Northern Europe,11.40687285
1/1/2014,EUR,France,3.8,1,3.8,2014,FRA,1.095464394,42054.53126,2.81176E+12,250,Europe,Western Europe,12.44897766
1/1/2014,EUR,Germany,3.67,1,3.67,2014,DEU,2.242235099,46167.83078,3.80186E+12,276,Europe,Western Europe,12.57999605
1/1/2014,EUR,Greece,3.05,1,3.05,2014,GRC,-0.190952277,22666.28624,2.44251E+11,300,Europe,Southern Europe,11.38783678
1/1/2014,HUF,Hungary,860,223,3.86,2014,HUN,2.28079775,15032.13558,1.47526E+11,348,Europe,Eastern Europe,11.16886776
1/1/2014,INR,India,95,61,1.56,2014,IND,8.169526505,1874.228501,2.48243E+12,356,Asia,Southern Asia,
1/1/2014,IDR,Indonesia,27939,12140,2.3,2014,IDN,5.033069183,3968.055911,1.03786E+12,360,Asia,South-eastern Asia,
1/1/2014,EUR,Ireland,3.46,1,3.46,2014,IRL,3.677815794,67077.74361,3.18977E+11,372,Europe,Northern Europe,11.50375956
1/1/2014,ILS,Israel,17.5,3,5.83,2014,ISR,4.007888724,33839.83485,2.89195E+11,376,Asia,Western Asia,
1/1/2014,EUR,Italy,3.85,1,3.85,2014,ITA,1.118900618,34397.65099,2.08544E+12,380,Europe,Southern Europe,12.31919843
1/1/2014,JPY,Japan,310,104,2.98,2014,JPN,0.609093181,47444.14356,6.02515E+12,392,Asia,Eastern Asia,
1/1/2014,EUR,Lithuania,8.8,2,4.4,2014,LTU,2.353181307,15944.62541,45732868896,440,Europe,Northern Europe,10.66022845
1/1/2014,MYR,Malaysia,7.4,3,2.47,2014,MYS,4.223410194,11219.62986,3.44272E+11,458,Asia,South-eastern Asia,
1/1/2014,MXN,Mexico,37,13,2.85,2014,MEX,2.921615165,10206.89345,1.25885E+12,484,Americas,Latin America and the Caribbean,
1/1/2014,EUR,Netherlands,3.45,1,3.45,2014,NLD,2.191713725,52727.10247,8.97959E+11,528,Europe,Western Europe,11.95325656
1/1/2014,NZD,New Zealand,5.5,1,5.5,2014,NZL,3.64579895,37319.28612,1.75147E+11,554,Oceania,Australia and New Zealand,
1/1/2014,NOK,Norway,48,6,8,2014,NOR,1.187354764,90402.60219,4.73214E+11,578,Europe,Northern Europe,11.67505771
1/1/2014,PKR,Pakistan,320,105,3.05,2014,PAK,5.526735845,1119.039071,2.27867E+11,586,Asia,Southern Asia,
1/1/2014,PEN,Peru,10,2,5,2014,PER,3.955881804,6262.730977,1.93681E+11,604,Americas,Latin America and the Caribbean,
1/1/2014,PHP,Philippines,135,45,3,2014,PHL,6.884055037,2743.198363,2.84371E+11,608,Asia,South-eastern Asia,
1/1/2014,PLN,Poland,9.2,3,3.07,2014,POL,3.062598541,15101.36106,5.734E+11,616,Europe,Eastern Europe,11.75845768
1/1/2014,EUR,Portugal,3,1,3,2014,PRT,1.925736297,22511.72625,2.32444E+11,620,Europe,Southern Europe,11.36631787
1/1/2014,SAR,Saudi Arabia,11,3,3.67,2014,SAU,1.670642347,21270.4714,6.90069E+11,682,Asia,Western Asia,
1/1/2014,SGD,Singapore,4.6,1,4.6,2014,SGP,2.962327259,54764.86476,3.07082E+11,702,Asia,South-eastern Asia,
1/1/2014,ZAR,South Africa,23.5,10,2.35,2014,ZAF,0.39908793,7482.961496,4.2057E+11,710,Africa,Sub-Saharan Africa,
1/1/2014,EUR,Spain,3.65,1,3.65,2014,ESP,3.17258966,31539.51029,1.46607E+12,724,Europe,Southern Europe,12.16615441
1/1/2014,LKR,Sri Lanka,350,130,2.69,2014,LKA,4.486634531,3769.159089,79917480155,144,Asia,Southern Asia,
1/1/2014,SEK,Sweden,40.7,6,6.78,2014,SWE,2.683966343,56195.88138,5.57637E+11,752,Europe,Northern Europe,11.7463512
1/1/2014,CHF,Switzerland,6.5,1,6.5,2014,CHE,1.601223556,76934.32049,6.44197E+11,756,Europe,Western Europe,11.80901874
1/1/2014,THB,Thailand,96,32,3,2014,THA,3.356488872,5911.951214,4.07755E+11,764,Asia,South-eastern Asia,
1/1/2014,TRY,Turkey,8.5,2,4.25,2014,TUR,3.183831547,14062.73379,1.12251E+12,792,Asia,Western Asia,
1/1/2014,UAH,Ukraine,19,8,2.38,2014,UKR,2.440994738,2909.646215,1.24162E+11,804,Europe,Eastern Europe,11.09398827
7/1/2011,USD,United States,3.64,1,3.64,2011,USA,1.84208107,50161.07582,1.58538E+13,840,Americas,Northern America,
1/1/2014,UYU,Uruguay,105,21,5,2014,URY,1.689798162,14124.14386,48362932954,858,Americas,Latin America and the Caribbean,
7/1/2014,ARS,Argentina,21,8,2.62,2014,ARG,-2.080327844,10239.48135,4.46343E+11,32,Americas,Latin America and the Caribbean,
7/1/2014,AUD,Australia,5.1,1,5.1,2014,AUS,2.846754951,55875.09642,1.35167E+12,36,Oceania,Australia and New Zealand,
7/1/2014,EUR,Austria,3.39,1,3.39,2014,AUT,2.039574983,48300.9486,4.21989E+11,40,Europe,Western Europe,11.62530149
7/1/2014,EUR,Belgium,3.7,1,3.7,2014,BEL,1.452552224,45598.7351,5.16699E+11,56,Europe,Western Europe,11.71323721
7/1/2014,BRL,Brazil,13,2,6.5,2014,BRA,-3.305454313,10962.62549,2.26009E+12,76,Americas,Latin America and the Caribbean,
1/1/2012,USD,United States,3.81,1,3.81,2012,USA,2.451973036,51015.13548,1.62425E+13,840,Americas,Northern America,
7/1/2014,CLP,Chile,2100,564,3.72,2014,CHL,1.670540173,14771.25765,2.68971E+11,152,Americas,Latin America and the Caribbean,
7/1/2014,CNY,China,16.9,6,2.82,2014,CHN,6.736675253,6883.895425,9.49059E+12,156,Asia,Eastern Asia,
7/1/2014,COP,Colombia,8600,1847,4.66,2014,COL,2.087382502,7626.002946,3.67355E+11,170,Americas,Latin America and the Caribbean,
7/1/2014,CRC,Costa Rica,2150,537,4,2014,CRI,4.245989878,9509.73874,46591490949,188,Americas,Latin America and the Caribbean,
7/1/2014,CZK,Czech Republic,70.45,20,3.52,2014,CZE,2.450542387,21863.64166,2.31018E+11,203,Europe,Eastern Europe,11.36364675
7/1/2014,DKK,Denmark,28.5,5,5.7,2014,DNK,2.399672093,61370.77562,3.51532E+11,208,Europe,Northern Europe,11.54596538
7/1/2014,EUR,Estonia,2.9,1,2.9,2014,EST,3.489097111,18387.76907,24194442664,233,Europe,Northern Europe,10.38371562
7/1/2014,EUR,Finland,4.1,1,4.1,2014,FIN,2.77192552,46438.82274,2.55195E+11,246,Europe,Northern Europe,11.40687285
7/1/2014,EUR,France,3.9,1,3.9,2014,FRA,1.095464394,42054.53126,2.81176E+12,250,Europe,Western Europe,12.44897766
7/1/2014,EUR,Germany,3.67,1,3.67,2014,DEU,2.242235099,46167.83078,3.80186E+12,276,Europe,Western Europe,12.57999605
7/1/2014,EUR,Greece,3.05,1,3.05,2014,GRC,-0.190952277,22666.28624,2.44251E+11,300,Europe,Southern Europe,11.38783678
7/1/2014,HUF,Hungary,860,228,3.77,2014,HUN,2.28079775,15032.13558,1.47526E+11,348,Europe,Eastern Europe,11.16886776
7/1/2014,INR,India,105,60,1.75,2014,IND,8.169526505,1874.228501,2.48243E+12,356,Asia,Southern Asia,
7/1/2014,IDR,Indonesia,27939,11505,2.43,2014,IDN,5.033069183,3968.055911,1.03786E+12,360,Asia,South-eastern Asia,
7/1/2014,EUR,Ireland,3.49,1,3.49,2014,IRL,3.677815794,67077.74361,3.18977E+11,372,Europe,Northern Europe,11.50375956
7/1/2014,ILS,Israel,17.5,3,5.83,2014,ISR,4.007888724,33839.83485,2.89195E+11,376,Asia,Western Asia,
7/1/2014,EUR,Italy,3.85,1,3.85,2014,ITA,1.118900618,34397.65099,2.08544E+12,380,Europe,Southern Europe,12.31919843
7/1/2014,JPY,Japan,370,101,3.66,2014,JPN,0.609093181,47444.14356,6.02515E+12,392,Asia,Eastern Asia,
7/1/2014,EUR,Lithuania,8.95,2,4.47,2014,LTU,2.353181307,15944.62541,45732868896,440,Europe,Northern Europe,10.66022845
7/1/2014,MYR,Malaysia,7.63,3,2.54,2014,MYS,4.223410194,11219.62986,3.44272E+11,458,Asia,South-eastern Asia,
7/1/2014,MXN,Mexico,42,12,3.5,2014,MEX,2.921615165,10206.89345,1.25885E+12,484,Americas,Latin America and the Caribbean,
7/1/2014,EUR,Netherlands,3.45,1,3.45,2014,NLD,2.191713725,52727.10247,8.97959E+11,528,Europe,Western Europe,11.95325656
7/1/2014,NZD,New Zealand,5.7,1,5.7,2014,NZL,3.64579895,37319.28612,1.75147E+11,554,Oceania,Australia and New Zealand,
7/1/2014,NOK,Norway,48,6,8,2014,NOR,1.187354764,90402.60219,4.73214E+11,578,Europe,Northern Europe,11.67505771
7/1/2014,PKR,Pakistan,300,98,3.06,2014,PAK,5.526735845,1119.039071,2.27867E+11,586,Asia,Southern Asia,
7/1/2014,PEN,Peru,10,2,5,2014,PER,3.955881804,6262.730977,1.93681E+11,604,Americas,Latin America and the Caribbean,
7/1/2014,PHP,Philippines,160,43,3.72,2014,PHL,6.884055037,2743.198363,2.84371E+11,608,Asia,South-eastern Asia,
7/1/2014,PLN,Poland,9.2,3,3.07,2014,POL,3.062598541,15101.36106,5.734E+11,616,Europe,Eastern Europe,11.75845768
7/1/2014,EUR,Portugal,3,1,3,2014,PRT,1.925736297,22511.72625,2.32444E+11,620,Europe,Southern Europe,11.36631787
7/1/2014,SAR,Saudi Arabia,11,3,3.67,2014,SAU,1.670642347,21270.4714,6.90069E+11,682,Asia,Western Asia,
7/1/2014,SGD,Singapore,4.7,1,4.7,2014,SGP,2.962327259,54764.86476,3.07082E+11,702,Asia,South-eastern Asia,
7/1/2014,ZAR,South Africa,24.5,10,2.45,2014,ZAF,0.39908793,7482.961496,4.2057E+11,710,Africa,Sub-Saharan Africa,
7/1/2014,EUR,Spain,3.65,1,3.65,2014,ESP,3.17258966,31539.51029,1.46607E+12,724,Europe,Southern Europe,12.16615441
7/1/2014,LKR,Sri Lanka,350,130,2.69,2014,LKA,4.486634531,3769.159089,79917480155,144,Asia,Southern Asia,
7/1/2014,SEK,Sweden,40.7,6,6.78,2014,SWE,2.683966343,56195.88138,5.57637E+11,752,Europe,Northern Europe,11.7463512
7/1/2014,CHF,Switzerland,6.16,1,6.16,2014,CHE,1.601223556,76934.32049,6.44197E+11,756,Europe,Western Europe,11.80901874
7/1/2014,THB,Thailand,99,31,3.19,2014,THA,3.356488872,5911.951214,4.07755E+11,764,Asia,South-eastern Asia,
7/1/2014,TRY,Turkey,9.25,2,4.62,2014,TUR,3.183831547,14062.73379,1.12251E+12,792,Asia,Western Asia,
7/1/2014,UAH,Ukraine,19,11,1.73,2014,UKR,2.440994738,2909.646215,1.24162E+11,804,Europe,Eastern Europe,11.09398827
7/1/2012,USD,United States,3.96,1,3.96,2012,USA,2.451973036,51015.13548,1.62425E+13,840,Americas,Northern America,
7/1/2014,UYU,Uruguay,113,22,5.14,2014,URY,1.689798162,14124.14386,48362932954,858,Americas,Latin America and the Caribbean,
7/1/2014,VND,Vietnam,60000,21230,2.83,2014,VNM,6.210811668,1752.531946,1.64105E+11,704,Asia,South-eastern Asia,
1/1/2015,ARS,Argentina,28,8,3.5,2015,ARG,2.668590379,10404.26351,4.58254E+11,32,Americas,Latin America and the Caribbean,
1/1/2015,AUD,Australia,5.3,1,5.3,2015,AUS,2.342582287,56228.80652,1.38333E+12,36,Oceania,Australia and New Zealand,
1/1/2015,EUR,Austria,3.39,1,3.39,2015,AUT,2.55088076,49190.17341,4.32754E+11,40,Europe,Western Europe,11.63624089
1/1/2015,EUR,Belgium,3.7,1,3.7,2015,BEL,1.734389656,46211.23289,5.2566E+11,56,Europe,Western Europe,11.72070499
1/1/2015,BRL,Brazil,13.5,2,6.75,2015,BRA,1.063861259,10990.18668,2.28413E+12,76,Americas,Latin America and the Caribbean,
1/1/2013,USD,United States,4.03,1,4.03,2013,USA,2.880910466,52099.26976,1.67105E+13,840,Americas,Northern America,
1/1/2015,CLP,Chile,2100,627,3.35,2015,CHL,1.279183341,14748.51058,2.72411E+11,152,Americas,Latin America and the Caribbean,
1/1/2015,CNY,China,17.2,6,2.87,2015,CHN,6.757007611,7308.065366,1.01319E+13,156,Asia,Eastern Asia,
1/1/2015,COP,Colombia,7900,2364,3.34,2015,COL,1.351326676,7613.726577,3.72319E+11,170,Americas,Latin America and the Caribbean,
1/1/2015,CRC,Costa Rica,2150,536,4.01,2015,CRI,3.397181701,9732.269947,48174288554,188,Americas,Latin America and the Caribbean,
1/1/2015,CZK,Czech Republic,70.45,24,2.94,2015,CZE,4.352603518,22754.7526,2.41074E+11,203,Europe,Eastern Europe,11.38215004
1/1/2015,DKK,Denmark,34.5,6,5.75,2015,DNK,2.262369008,62356.74311,3.59485E+11,208,Europe,Northern Europe,11.55568123
1/1/2015,EUR,Estonia,2.9,1,2.9,2015,EST,4.856686856,19257.47617,25369490981,233,Europe,Northern Europe,10.40431175
1/1/2015,EUR,Finland,4.1,1,4.1,2015,FIN,3.043324822,47739.94383,2.62962E+11,246,Europe,Northern Europe,11.41989271
1/1/2015,EUR,France,3.9,1,3.9,2015,FRA,2.260202722,43001.59129,2.87531E+12,250,Europe,Western Europe,12.45868431
1/1/2015,EUR,Germany,3.67,1,3.67,2015,DEU,2.15710947,46987.78798,3.88387E+12,276,Europe,Western Europe,12.58926465
1/1/2015,EUR,Greece,3.05,1,3.05,2015,GRC,1.505099308,23052.98624,2.47927E+11,300,Europe,Southern Europe,11.39432464
1/1/2015,HUF,Hungary,860,271,3.17,2015,HUN,4.137063937,15695.69794,1.53629E+11,348,Europe,Eastern Europe,11.18647308
1/1/2015,INR,India,116.25,61,1.91,2015,IND,7.167888861,1987.341087,2.66037E+12,356,Asia,Southern Asia,
1/1/2015,IDR,Indonesia,27939,12480,2.24,2015,IDN,5.067406366,4120.428561,1.09045E+12,360,Asia,South-eastern Asia,
1/1/2015,EUR,Ireland,3.49,1,3.49,2015,IRL,8.145296135,71755.96701,3.44959E+11,372,Europe,Northern Europe,11.5377672
1/1/2015,ILS,Israel,17.5,3,5.83,2015,ISR,3.44461203,34333.3619,2.99157E+11,376,Asia,Western Asia,
1/1/2015,EUR,Italy,3.85,1,3.85,2015,ITA,1.68418261,35029.42642,2.12057E+12,380,Europe,Southern Europe,12.32645183
1/1/2015,JPY,Japan,370,117,3.16,2015,JPN,1.928757251,48438.83458,6.14136E+12,392,Asia,Eastern Asia,
1/1/2015,MYR,Malaysia,7.63,3,2.54,2015,MYS,5.897009293,11720.73863,3.64574E+11,458,Asia,South-eastern Asia,
1/1/2015,MXN,Mexico,49,14,3.5,2015,MEX,2.069715185,10297.58621,1.28491E+12,484,Americas,Latin America and the Caribbean,
1/1/2015,EUR,Netherlands,3.45,1,3.45,2015,NLD,2.91090257,53942.08508,9.24098E+11,528,Europe,Western Europe,11.96571795
1/1/2015,NZD,New Zealand,5.9,1,5.9,2015,NZL,3.128460818,37678.35685,1.80626E+11,554,Oceania,Australia and New Zealand,
1/1/2015,NOK,Norway,48,7,6.86,2015,NOR,1.980437749,91451.35052,4.82586E+11,578,Europe,Northern Europe,11.68357458
1/1/2015,PKR,Pakistan,300,100,3,2015,PAK,5.700621241,1158.540425,2.40857E+11,586,Asia,Southern Asia,
1/1/2015,PEN,Peru,10,3,3.33,2015,PER,2.519088535,6314.672102,1.9856E+11,604,Americas,Latin America and the Caribbean,
1/1/2015,PHP,Philippines,163,44,3.7,2015,PHL,6.677553566,2884.380594,3.0336E+11,608,Asia,South-eastern Asia,
1/1/2015,PLN,Poland,9.2,3,3.07,2015,POL,4.814129544,15826.38488,6.01004E+11,616,Europe,Eastern Europe,11.77887752
1/1/2015,EUR,Portugal,3,1,3,2015,PRT,2.795024248,23197.44163,2.38941E+11,620,Europe,Southern Europe,11.37828996
1/1/2015,SAR,Saudi Arabia,11,3,3.67,2015,SAU,-0.741529927,20693.93913,6.84952E+11,682,Asia,Western Asia,
1/1/2015,SGD,Singapore,4.7,1,4.7,2015,SGP,3.699781577,56740.75312,3.18443E+11,702,Asia,South-eastern Asia,
1/1/2015,ZAR,South Africa,25.5,11,2.32,2015,ZAF,1.414512626,7482.726609,4.26519E+11,710,Africa,Sub-Saharan Africa,
1/1/2015,EUR,Spain,3.65,1,3.65,2015,ESP,2.979182401,32402.68336,1.50975E+12,724,Europe,Southern Europe,12.17890385
1/1/2015,LKR,Sri Lanka,350,131,2.67,2015,LKA,3.419819189,3854.248903,82650513477,144,Asia,Southern Asia,
1/1/2015,SEK,Sweden,40.7,8,5.09,2015,SWE,2.10471614,56610.68499,5.69373E+11,752,Europe,Northern Europe,11.755397
1/1/2015,CHF,Switzerland,6.5,1,6.5,2015,CHE,1.616692155,77451.9812,6.54612E+11,756,Europe,Western Europe,11.8159838
1/1/2015,THB,Thailand,99,32,3.09,2015,THA,4.024085781,6128.658158,4.24164E+11,764,Asia,South-eastern Asia,
1/1/2015,TRY,Turkey,9.25,2,4.62,2015,TUR,7.441193291,14870.67548,1.20604E+12,792,Asia,Western Asia,
1/1/2015,UAH,Ukraine,19,15,1.27,2015,UKR,2.466053452,2994.524185,1.27224E+11,804,Europe,Eastern Europe,11.10456828
7/1/2013,USD,United States,4.18,1,4.18,2013,USA,2.880910466,52099.26976,1.67105E+13,840,Americas,Northern America,
1/1/2015,UYU,Uruguay,113,24,4.71,2015,URY,2.591338687,14437.38469,49616180346,858,Americas,Latin America and the Caribbean,
1/1/2015,VND,Vietnam,60000,21380,2.81,2015,VNM,6.81224566,1852.963037,1.75284E+11,704,Asia,South-eastern Asia,
7/1/2015,ARS,Argentina,28,9,3.11,2015,ARG,2.668590379,10404.26351,4.58254E+11,32,Americas,Latin America and the Caribbean,
7/1/2015,AUD,Australia,5.3,1,5.3,2015,AUS,2.342582287,56228.80652,1.38333E+12,36,Oceania,Australia and New Zealand,
7/1/2015,EUR,Austria,3.39,1,3.39,2015,AUT,2.55088076,49190.17341,4.32754E+11,40,Europe,Western Europe,11.63624089
7/1/2015,EUR,Belgium,3.7,1,3.7,2015,BEL,1.734389656,46211.23289,5.2566E+11,56,Europe,Western Europe,11.72070499
7/1/2015,BRL,Brazil,13.5,3,4.5,2015,BRA,1.063861259,10990.18668,2.28413E+12,76,Americas,Latin America and the Caribbean,
1/1/2014,USD,United States,4.24,1,4.24,2014,USA,1.56721517,52534.36528,1.69723E+13,840,Americas,Northern America,
7/1/2015,CLP,Chile,2100,642,3.27,2015,CHL,1.279183341,14748.51058,2.72411E+11,152,Americas,Latin America and the Caribbean,
7/1/2015,CNY,China,17,6,2.83,2015,CHN,6.757007611,7308.065366,1.01319E+13,156,Asia,Eastern Asia,
7/1/2015,COP,Colombia,7900,2708,2.92,2015,COL,1.351326676,7613.726577,3.72319E+11,170,Americas,Latin America and the Caribbean,
7/1/2015,CRC,Costa Rica,2150,533,4.03,2015,CRI,3.397181701,9732.269947,48174288554,188,Americas,Latin America and the Caribbean,
7/1/2015,CZK,Czech Republic,70,24,2.92,2015,CZE,4.352603518,22754.7526,2.41074E+11,203,Europe,Eastern Europe,11.38215004
7/1/2015,DKK,Denmark,34.59,6,5.76,2015,DNK,2.262369008,62356.74311,3.59485E+11,208,Europe,Northern Europe,11.55568123
7/1/2015,EUR,Estonia,2.95,1,2.95,2015,EST,4.856686856,19257.47617,25369490981,233,Europe,Northern Europe,10.40431175
7/1/2015,EUR,Finland,4.1,1,4.1,2015,FIN,3.043324822,47739.94383,2.62962E+11,246,Europe,Northern Europe,11.41989271
7/1/2015,EUR,France,4.1,1,4.1,2015,FRA,2.260202722,43001.59129,2.87531E+12,250,Europe,Western Europe,12.45868431
7/1/2015,EUR,Germany,3.59,1,3.59,2015,DEU,2.15710947,46987.78798,3.88387E+12,276,Europe,Western Europe,12.58926465
7/1/2015,EUR,Greece,3.05,1,3.05,2015,GRC,1.505099308,23052.98624,2.47927E+11,300,Europe,Southern Europe,11.39432464
7/1/2015,HUF,Hungary,900,282,3.19,2015,HUN,4.137063937,15695.69794,1.53629E+11,348,Europe,Eastern Europe,11.18647308
7/1/2015,INR,India,116.25,63,1.85,2015,IND,7.167888861,1987.341087,2.66037E+12,356,Asia,Southern Asia,
7/1/2015,IDR,Indonesia,30500,13344,2.29,2015,IDN,5.067406366,4120.428561,1.09045E+12,360,Asia,South-eastern Asia,
7/1/2015,EUR,Ireland,3.7,1,3.7,2015,IRL,8.145296135,71755.96701,3.44959E+11,372,Europe,Northern Europe,11.5377672
